,GAME_ID,H_TEAM,A_TEAM,H_POINTS,A_POINTS,TOTAL,M_OF_VIC,WINNER
75,21400076.0,Milwaukee Bucks,Detroit Pistons,95.0,98.0,193.0,3.0,Detroit Pistons
76,21400077.0,Washington Wizards,Toronto Raptors,84.0,103.0,187.0,19.0,Toronto Raptors
77,21400078.0,Memphis Grizzlies,Oklahoma City Thunder,91.0,89.0,180.0,2.0,Memphis Grizzlies
78,21400079.0,Sacramento Kings,Phoenix Suns,114.0,112.0,226.0,2.0,Sacramento Kings
79,21400080.0,Dallas Mavericks,Utah Jazz,105.0,82.0,187.0,23.0,Dallas Mavericks
80,21400081.0,Cleveland Cavaliers,Denver Nuggets,110.0,101.0,211.0,9.0,Cleveland Cavaliers
81,21400082.0,Portland Trail Blazers,Los Angeles Clippers,102.0,106.0,208.0,4.0,Los Angeles Clippers
82,21400083.0,Washington Wizards,Indiana Pacers,97.0,90.0,187.0,7.0,Washington Wizards
83,21400084.0,New York Knicks,Atlanta Hawks,96.0,103.0,199.0,7.0,Atlanta Hawks
84,21400085.0,Minnesota Timberwolves,Miami Heat,92.0,102.0,194.0,10.0,Miami Heat
85,21400086.0,Boston Celtics,Chicago Bulls,106.0,101.0,207.0,5.0,Boston Celtics
86,21400087.0,Golden State Warriors,Houston Rockets,98.0,87.0,185.0,11.0,Golden State Warriors
87,21400088.0,Memphis Grizzlies,Milwaukee Bucks,92.0,93.0,185.0,1.0,Milwaukee Bucks
88,21400089.0,New Orleans Pelicans,San Antonio Spurs,100.0,99.0,199.0,1.0,New Orleans Pelicans
89,21400090.0,Orlando Magic,Brooklyn Nets,96.0,104.0,200.0,8.0,Brooklyn Nets
90,21400091.0,Utah Jazz,Detroit Pistons,97.0,96.0,193.0,1.0,Utah Jazz
91,21400092.0,Sacramento Kings,Oklahoma City Thunder,93.0,101.0,194.0,8.0,Oklahoma City Thunder
92,21400093.0,Philadelphia 76ers,Toronto Raptors,88.0,120.0,208.0,32.0,Toronto Raptors
93,21400094.0,Miami Heat,Dallas Mavericks,105.0,96.0,201.0,9.0,Miami Heat
94,21400095.0,Golden State Warriors,Phoenix Suns,95.0,107.0,202.0,12.0,Phoenix Suns
95,21400096.0,Denver Nuggets,Portland Trail Blazers,100.0,116.0,216.0,16.0,Portland Trail Blazers
96,21400097.0,Charlotte Hornets,Los Angeles Lakers,92.0,107.0,199.0,15.0,Los Angeles Lakers
97,21400098.0,New Orleans Pelicans,Cleveland Cavaliers,111.0,118.0,229.0,7.0,Cleveland Cavaliers
98,21400099.0,Utah Jazz,Indiana Pacers,86.0,97.0,183.0,11.0,Indiana Pacers
99,21400100.0,Atlanta Hawks,New York Knicks,91.0,85.0,176.0,6.0,Atlanta Hawks
100,21400101.0,Detroit Pistons,Chicago Bulls,91.0,102.0,193.0,11.0,Chicago Bulls
101,21400102.0,San Antonio Spurs,Los Angeles Clippers,89.0,85.0,174.0,4.0,San Antonio Spurs
102,21400103.0,Orlando Magic,Toronto Raptors,100.0,104.0,204.0,4.0,Toronto Raptors
103,21400104.0,Los Angeles Lakers,Memphis Grizzlies,102.0,107.0,209.0,5.0,Memphis Grizzlies
104,21400105.0,Oklahoma City Thunder,Milwaukee Bucks,78.0,85.0,163.0,7.0,Milwaukee Bucks
105,21400106.0,Sacramento Kings,Dallas Mavericks,98.0,106.0,204.0,8.0,Dallas Mavericks
106,21400107.0,Charlotte Hornets,Portland Trail Blazers,100.0,102.0,202.0,2.0,Portland Trail Blazers
107,21400108.0,San Antonio Spurs,Golden State Warriors,113.0,100.0,213.0,13.0,San Antonio Spurs
108,21400109.0,Detroit Pistons,Washington Wizards,103.0,107.0,210.0,4.0,Washington Wizards
109,21400110.0,Utah Jazz,Atlanta Hawks,97.0,100.0,197.0,3.0,Atlanta Hawks
110,21400111.0,Oklahoma City Thunder,Boston Celtics,109.0,94.0,203.0,15.0,Oklahoma City Thunder
111,21400112.0,Indiana Pacers,Miami Heat,81.0,75.0,156.0,6.0,Indiana Pacers
112,21400113.0,Orlando Magic,New York Knicks,97.0,95.0,192.0,2.0,Orlando Magic
113,21400114.0,Los Angeles Lakers,New Orleans Pelicans,102.0,109.0,211.0,7.0,New Orleans Pelicans
114,21400115.0,Portland Trail Blazers,Denver Nuggets,130.0,113.0,243.0,17.0,Portland Trail Blazers
115,21400116.0,Brooklyn Nets,Phoenix Suns,104.0,112.0,216.0,8.0,Phoenix Suns
116,21400117.0,Houston Rockets,Minnesota Timberwolves,113.0,101.0,214.0,12.0,Houston Rockets
117,21400118.0,Sacramento Kings,Memphis Grizzlies,110.0,111.0,221.0,1.0,Memphis Grizzlies
118,21400119.0,Chicago Bulls,Toronto Raptors,100.0,93.0,193.0,7.0,Chicago Bulls
119,21400120.0,Philadelphia 76ers,Dallas Mavericks,70.0,123.0,193.0,53.0,Dallas Mavericks
120,21400121.0,Brooklyn Nets,Golden State Warriors,99.0,107.0,206.0,8.0,Golden State Warriors
121,21400122.0,Denver Nuggets,Indiana Pacers,108.0,87.0,195.0,21.0,Denver Nuggets
122,21400123.0,Milwaukee Bucks,Orlando Magic,85.0,101.0,186.0,16.0,Orlando Magic
123,21400124.0,Miami Heat,Atlanta Hawks,103.0,114.0,217.0,11.0,Atlanta Hawks
124,21400125.0,Cleveland Cavaliers,Boston Celtics,122.0,121.0,243.0,1.0,Cleveland Cavaliers
125,21400126.0,Utah Jazz,New York Knicks,102.0,100.0,202.0,2.0,Utah Jazz
126,21400127.0,Philadelphia 76ers,Houston Rockets,87.0,88.0,175.0,1.0,Houston Rockets
127,21400128.0,Minnesota Timberwolves,New Orleans Pelicans,91.0,139.0,230.0,48.0,New Orleans Pelicans
128,21400129.0,Detroit Pistons,Oklahoma City Thunder,96.0,89.0,185.0,7.0,Detroit Pistons
129,21400130.0,Charlotte Hornets,Phoenix Suns,103.0,95.0,198.0,8.0,Charlotte Hornets
130,21400131.0,San Antonio Spurs,Los Angeles Lakers,93.0,80.0,173.0,13.0,San Antonio Spurs
131,21400132.0,Orlando Magic,Washington Wizards,93.0,98.0,191.0,5.0,Washington Wizards
132,21400133.0,Atlanta Hawks,Cleveland Cavaliers,94.0,127.0,221.0,33.0,Cleveland Cavaliers
133,21400134.0,Utah Jazz,Toronto Raptors,93.0,111.0,204.0,18.0,Toronto Raptors
134,21400135.0,Indiana Pacers,Chicago Bulls,99.0,90.0,189.0,9.0,Indiana Pacers
135,21400136.0,Detroit Pistons,Memphis Grizzlies,88.0,95.0,183.0,7.0,Memphis Grizzlies
136,21400137.0,Minnesota Timberwolves,Dallas Mavericks,117.0,131.0,248.0,14.0,Dallas Mavericks
137,21400138.0,Brooklyn Nets,Portland Trail Blazers,87.0,97.0,184.0,10.0,Portland Trail Blazers
138,21400139.0,San Antonio Spurs,Sacramento Kings,91.0,94.0,185.0,3.0,Sacramento Kings
139,21400140.0,Charlotte Hornets,Golden State Warriors,87.0,112.0,199.0,25.0,Golden State Warriors
140,21400141.0,Phoenix Suns,Los Angeles Clippers,107.0,120.0,227.0,13.0,Los Angeles Clippers
141,21400142.0,Denver Nuggets,New York Knicks,93.0,109.0,202.0,16.0,New York Knicks
142,21400143.0,Milwaukee Bucks,Miami Heat,91.0,84.0,175.0,7.0,Milwaukee Bucks
143,21400144.0,Houston Rockets,Oklahoma City Thunder,69.0,65.0,134.0,4.0,Houston Rockets
144,21400145.0,Golden State Warriors,Los Angeles Lakers,136.0,115.0,251.0,21.0,Golden State Warriors
145,21400146.0,Dallas Mavericks,Charlotte Hornets,107.0,80.0,187.0,27.0,Dallas Mavericks
146,21400147.0,Denver Nuggets,Cleveland Cavaliers,106.0,97.0,203.0,9.0,Denver Nuggets
147,21400148.0,Phoenix Suns,Boston Celtics,118.0,114.0,232.0,4.0,Phoenix Suns
148,21400149.0,Miami Heat,Brooklyn Nets,95.0,83.0,178.0,12.0,Miami Heat
149,21400150.0,Orlando Magic,Detroit Pistons,107.0,93.0,200.0,14.0,Orlando Magic
150,21400151.0,Houston Rockets,Memphis Grizzlies,93.0,119.0,212.0,26.0,Memphis Grizzlies
151,21400152.0,Philadelphia 76ers,San Antonio Spurs,75.0,100.0,175.0,25.0,San Antonio Spurs
152,21400153.0,New Orleans Pelicans,Portland Trail Blazers,93.0,102.0,195.0,9.0,Portland Trail Blazers
153,21400154.0,Chicago Bulls,Los Angeles Clippers,105.0,89.0,194.0,16.0,Chicago Bulls
154,21400155.0,Los Angeles Lakers,Atlanta Hawks,114.0,109.0,223.0,5.0,Los Angeles Lakers
155,21400156.0,New York Knicks,Milwaukee Bucks,113.0,117.0,230.0,4.0,Milwaukee Bucks
156,21400157.0,Oklahoma City Thunder,Utah Jazz,81.0,98.0,179.0,17.0,Utah Jazz
157,21400158.0,New Orleans Pelicans,Sacramento Kings,106.0,100.0,206.0,6.0,New Orleans Pelicans
158,21400159.0,San Antonio Spurs,Cleveland Cavaliers,92.0,90.0,182.0,2.0,San Antonio Spurs
159,21400160.0,Charlotte Hornets,Indiana Pacers,86.0,88.0,174.0,2.0,Indiana Pacers
160,21400161.0,Los Angeles Clippers,Orlando Magic,114.0,90.0,204.0,24.0,Los Angeles Clippers
161,21400162.0,Boston Celtics,Philadelphia 76ers,101.0,90.0,191.0,11.0,Boston Celtics
162,21400163.0,Dallas Mavericks,Washington Wizards,105.0,102.0,207.0,3.0,Dallas Mavericks
163,21400164.0,Milwaukee Bucks,Brooklyn Nets,122.0,118.0,240.0,4.0,Milwaukee Bucks
164,21400165.0,Phoenix Suns,Detroit Pistons,88.0,86.0,174.0,2.0,Phoenix Suns
165,21400166.0,Memphis Grizzlies,Toronto Raptors,92.0,96.0,188.0,4.0,Toronto Raptors
166,21400167.0,New York Knicks,Minnesota Timberwolves,99.0,115.0,214.0,16.0,Minnesota Timberwolves
167,21400168.0,Oklahoma City Thunder,Denver Nuggets,100.0,107.0,207.0,7.0,Denver Nuggets
168,21400169.0,Los Angeles Lakers,Houston Rockets,98.0,92.0,190.0,6.0,Los Angeles Lakers
169,21400170.0,Los Angeles Clippers,Miami Heat,110.0,93.0,203.0,17.0,Los Angeles Clippers
170,21400171.0,Chicago Bulls,Sacramento Kings,88.0,103.0,191.0,15.0,Sacramento Kings
171,21400172.0,Orlando Magic,Charlotte Hornets,105.0,100.0,205.0,5.0,Orlando Magic
172,21400173.0,Phoenix Suns,Philadelphia 76ers,122.0,96.0,218.0,26.0,Phoenix Suns
173,21400174.0,Detroit Pistons,Atlanta Hawks,89.0,99.0,188.0,10.0,Atlanta Hawks
174,21400175.0,Milwaukee Bucks,Toronto Raptors,82.0,124.0,206.0,42.0,Toronto Raptors
175,21400176.0,Boston Celtics,Memphis Grizzlies,100.0,117.0,217.0,17.0,Memphis Grizzlies
176,21400177.0,San Antonio Spurs,Minnesota Timberwolves,121.0,92.0,213.0,29.0,San Antonio Spurs
177,21400178.0,Brooklyn Nets,Oklahoma City Thunder,94.0,92.0,186.0,2.0,Brooklyn Nets
178,21400179.0,Cleveland Cavaliers,Washington Wizards,78.0,91.0,169.0,13.0,Washington Wizards
179,21400180.0,Los Angeles Lakers,Dallas Mavericks,106.0,140.0,246.0,34.0,Dallas Mavericks
180,21400181.0,New Orleans Pelicans,Denver Nuggets,97.0,117.0,214.0,20.0,Denver Nuggets
181,21400182.0,Utah Jazz,Golden State Warriors,88.0,101.0,189.0,13.0,Golden State Warriors
182,21400183.0,Chicago Bulls,Portland Trail Blazers,87.0,105.0,192.0,18.0,Portland Trail Blazers
183,21400184.0,Phoenix Suns,Indiana Pacers,106.0,83.0,189.0,23.0,Phoenix Suns
184,21400185.0,Miami Heat,Orlando Magic,99.0,92.0,191.0,7.0,Miami Heat
185,21400186.0,Toronto Raptors,Cleveland Cavaliers,110.0,93.0,203.0,17.0,Toronto Raptors
186,21400187.0,Philadelphia 76ers,New York Knicks,83.0,91.0,174.0,8.0,New York Knicks
187,21400188.0,Dallas Mavericks,Houston Rockets,92.0,95.0,187.0,3.0,Houston Rockets
188,21400189.0,Sacramento Kings,Minnesota Timberwolves,113.0,101.0,214.0,12.0,Sacramento Kings
189,21400190.0,Washington Wizards,Milwaukee Bucks,111.0,100.0,211.0,11.0,Washington Wizards
190,21400191.0,Brooklyn Nets,San Antonio Spurs,87.0,99.0,186.0,12.0,San Antonio Spurs
191,21400192.0,New Orleans Pelicans,Utah Jazz,106.0,94.0,200.0,12.0,New Orleans Pelicans
192,21400193.0,Los Angeles Clippers,Memphis Grizzlies,91.0,107.0,198.0,16.0,Memphis Grizzlies
193,21400194.0,Portland Trail Blazers,Boston Celtics,94.0,88.0,182.0,6.0,Portland Trail Blazers
194,21400195.0,Charlotte Hornets,Miami Heat,93.0,94.0,187.0,1.0,Miami Heat
195,21400196.0,Golden State Warriors,Oklahoma City Thunder,91.0,86.0,177.0,5.0,Golden State Warriors
196,21400197.0,Denver Nuggets,Los Angeles Lakers,101.0,94.0,195.0,7.0,Denver Nuggets
197,21400198.0,Los Angeles Clippers,Charlotte Hornets,113.0,92.0,205.0,21.0,Los Angeles Clippers
198,21400199.0,Orlando Magic,Cleveland Cavaliers,74.0,106.0,180.0,32.0,Cleveland Cavaliers
199,21400200.0,Portland Trail Blazers,Philadelphia 76ers,114.0,104.0,218.0,10.0,Portland Trail Blazers
200,21400201.0,Phoenix Suns,Toronto Raptors,100.0,104.0,204.0,4.0,Toronto Raptors
201,21400202.0,New York Knicks,Houston Rockets,86.0,91.0,177.0,5.0,Houston Rockets
202,21400203.0,Indiana Pacers,Dallas Mavericks,111.0,100.0,211.0,11.0,Indiana Pacers
203,21400204.0,Chicago Bulls,Utah Jazz,97.0,95.0,192.0,2.0,Chicago Bulls
204,21400205.0,Atlanta Hawks,Washington Wizards,106.0,102.0,208.0,4.0,Atlanta Hawks
205,21400206.0,Golden State Warriors,Miami Heat,114.0,97.0,211.0,17.0,Golden State Warriors
206,21400207.0,Detroit Pistons,Milwaukee Bucks,86.0,98.0,184.0,12.0,Milwaukee Bucks
207,21400208.0,Sacramento Kings,New Orleans Pelicans,99.0,89.0,188.0,10.0,Sacramento Kings
208,21400209.0,Chicago Bulls,Denver Nuggets,109.0,114.0,223.0,5.0,Denver Nuggets
209,21400210.0,Portland Trail Blazers,Charlotte Hornets,105.0,97.0,202.0,8.0,Portland Trail Blazers
210,21400211.0,Washington Wizards,Cleveland Cavaliers,87.0,113.0,200.0,26.0,Cleveland Cavaliers
211,21400212.0,Golden State Warriors,Orlando Magic,111.0,96.0,207.0,15.0,Golden State Warriors
212,21400213.0,Brooklyn Nets,Philadelphia 76ers,99.0,91.0,190.0,8.0,Brooklyn Nets
213,21400214.0,New York Knicks,Dallas Mavericks,102.0,109.0,211.0,7.0,Dallas Mavericks
214,21400215.0,Toronto Raptors,Atlanta Hawks,126.0,115.0,241.0,11.0,Toronto Raptors
215,21400216.0,Los Angeles Clippers,Detroit Pistons,104.0,98.0,202.0,6.0,Los Angeles Clippers
216,21400217.0,Sacramento Kings,Houston Rockets,89.0,102.0,191.0,13.0,Houston Rockets
217,21400218.0,Milwaukee Bucks,Minnesota Timberwolves,103.0,86.0,189.0,17.0,Milwaukee Bucks
218,21400219.0,Utah Jazz,Oklahoma City Thunder,82.0,97.0,179.0,15.0,Oklahoma City Thunder
219,21400220.0,Indiana Pacers,San Antonio Spurs,100.0,106.0,206.0,6.0,San Antonio Spurs
220,21400221.0,Denver Nuggets,Phoenix Suns,112.0,120.0,232.0,8.0,Phoenix Suns
221,21400222.0,Memphis Grizzlies,Los Angeles Lakers,99.0,93.0,192.0,6.0,Memphis Grizzlies
222,21400223.0,Chicago Bulls,Boston Celtics,109.0,102.0,211.0,7.0,Chicago Bulls
223,21400224.0,Golden State Warriors,Charlotte Hornets,106.0,101.0,207.0,5.0,Golden State Warriors
224,21400225.0,New Orleans Pelicans,Atlanta Hawks,91.0,100.0,191.0,9.0,Atlanta Hawks
225,21400226.0,Milwaukee Bucks,Detroit Pistons,104.0,88.0,192.0,16.0,Milwaukee Bucks
226,21400227.0,Dallas Mavericks,Toronto Raptors,106.0,102.0,208.0,4.0,Dallas Mavericks
227,21400228.0,Los Angeles Clippers,Houston Rockets,102.0,85.0,187.0,17.0,Los Angeles Clippers
228,21400229.0,New York Knicks,Oklahoma City Thunder,78.0,105.0,183.0,27.0,Oklahoma City Thunder
229,21400230.0,Orlando Magic,Indiana Pacers,83.0,98.0,181.0,15.0,Indiana Pacers
230,21400231.0,Sacramento Kings,San Antonio Spurs,104.0,112.0,216.0,8.0,San Antonio Spurs
231,21400232.0,Phoenix Suns,Denver Nuggets,97.0,122.0,219.0,25.0,Denver Nuggets
232,21400233.0,Memphis Grizzlies,Portland Trail Blazers,112.0,99.0,211.0,13.0,Memphis Grizzlies
233,21400234.0,Minnesota Timberwolves,Los Angeles Lakers,120.0,119.0,239.0,1.0,Minnesota Timberwolves
234,21400235.0,Dallas Mavericks,Philadelphia 76ers,110.0,103.0,213.0,7.0,Dallas Mavericks
235,21400236.0,New Orleans Pelicans,Washington Wizards,80.0,83.0,163.0,3.0,Washington Wizards
236,21400237.0,Charlotte Hornets,Atlanta Hawks,75.0,105.0,180.0,30.0,Atlanta Hawks
237,21400238.0,Indiana Pacers,Cleveland Cavaliers,97.0,109.0,206.0,12.0,Cleveland Cavaliers
238,21400239.0,Los Angeles Clippers,Utah Jazz,112.0,96.0,208.0,16.0,Los Angeles Clippers
239,21400240.0,Houston Rockets,Milwaukee Bucks,117.0,103.0,220.0,14.0,Houston Rockets
240,21400241.0,San Antonio Spurs,Boston Celtics,111.0,89.0,200.0,22.0,San Antonio Spurs
241,21400242.0,Chicago Bulls,Brooklyn Nets,102.0,84.0,186.0,18.0,Chicago Bulls
242,21400243.0,Golden State Warriors,Detroit Pistons,104.0,93.0,197.0,11.0,Golden State Warriors
243,21400244.0,Memphis Grizzlies,Sacramento Kings,97.0,85.0,182.0,12.0,Memphis Grizzlies
244,21400245.0,Miami Heat,New York Knicks,86.0,79.0,165.0,7.0,Miami Heat
245,21400246.0,Orlando Magic,Phoenix Suns,93.0,90.0,183.0,3.0,Orlando Magic
246,21400247.0,Minnesota Timberwolves,Portland Trail Blazers,93.0,107.0,200.0,14.0,Portland Trail Blazers
247,21400248.0,Toronto Raptors,Los Angeles Lakers,122.0,129.0,251.0,7.0,Los Angeles Lakers
248,21400249.0,San Antonio Spurs,Philadelphia 76ers,109.0,103.0,212.0,6.0,San Antonio Spurs
249,21400250.0,Miami Heat,Washington Wizards,86.0,107.0,193.0,21.0,Washington Wizards
250,21400251.0,Denver Nuggets,Utah Jazz,103.0,101.0,204.0,2.0,Denver Nuggets
251,21400252.0,Minnesota Timberwolves,Los Angeles Clippers,101.0,127.0,228.0,26.0,Los Angeles Clippers
252,21400253.0,Milwaukee Bucks,Cleveland Cavaliers,108.0,111.0,219.0,3.0,Cleveland Cavaliers
253,21400254.0,Boston Celtics,Atlanta Hawks,105.0,109.0,214.0,4.0,Atlanta Hawks
254,21400255.0,Los Angeles Lakers,Detroit Pistons,106.0,96.0,202.0,10.0,Los Angeles Lakers
255,21400256.0,Brooklyn Nets,New York Knicks,98.0,93.0,191.0,5.0,Brooklyn Nets
256,21400257.0,Dallas Mavericks,Chicago Bulls,132.0,129.0,261.0,3.0,Dallas Mavericks
257,21400258.0,Oklahoma City Thunder,New Orleans Pelicans,104.0,112.0,216.0,8.0,New Orleans Pelicans
258,21400259.0,Portland Trail Blazers,Denver Nuggets,105.0,103.0,208.0,2.0,Portland Trail Blazers
259,21400260.0,Indiana Pacers,Phoenix Suns,99.0,116.0,215.0,17.0,Phoenix Suns
260,21400261.0,Toronto Raptors,Sacramento Kings,117.0,109.0,226.0,8.0,Toronto Raptors
261,21400262.0,Orlando Magic,Golden State Warriors,97.0,98.0,195.0,1.0,Golden State Warriors
262,21400263.0,Chicago Bulls,Charlotte Hornets,102.0,95.0,197.0,7.0,Chicago Bulls
263,21400264.0,Los Angeles Lakers,Washington Wizards,95.0,111.0,206.0,16.0,Washington Wizards
264,21400265.0,Detroit Pistons,Boston Celtics,102.0,109.0,211.0,7.0,Boston Celtics
265,21400266.0,San Antonio Spurs,Brooklyn Nets,93.0,95.0,188.0,2.0,Brooklyn Nets
266,21400267.0,Atlanta Hawks,Miami Heat,112.0,102.0,214.0,10.0,Atlanta Hawks
267,21400268.0,Memphis Grizzlies,Houston Rockets,96.0,105.0,201.0,9.0,Houston Rockets
268,21400269.0,Dallas Mavericks,Milwaukee Bucks,107.0,105.0,212.0,2.0,Dallas Mavericks
269,21400270.0,Philadelphia 76ers,Minnesota Timberwolves,85.0,77.0,162.0,8.0,Philadelphia 76ers
270,21400271.0,Toronto Raptors,Utah Jazz,123.0,104.0,227.0,19.0,Toronto Raptors
271,21400272.0,Orlando Magic,Los Angeles Clippers,86.0,114.0,200.0,28.0,Los Angeles Clippers
272,21400273.0,Cleveland Cavaliers,New York Knicks,90.0,87.0,177.0,3.0,Cleveland Cavaliers
273,21400274.0,Indiana Pacers,Portland Trail Blazers,82.0,88.0,170.0,6.0,Portland Trail Blazers
274,21400275.0,New Orleans Pelicans,Golden State Warriors,85.0,112.0,197.0,27.0,Golden State Warriors
275,21400276.0,New York Knicks,Charlotte Hornets,102.0,103.0,205.0,1.0,Charlotte Hornets
276,21400277.0,Oklahoma City Thunder,Philadelphia 76ers,103.0,91.0,194.0,12.0,Oklahoma City Thunder
277,21400278.0,Denver Nuggets,Washington Wizards,89.0,119.0,208.0,30.0,Washington Wizards
278,21400279.0,Los Angeles Lakers,Boston Celtics,96.0,113.0,209.0,17.0,Boston Celtics
279,21400280.0,Atlanta Hawks,Brooklyn Nets,98.0,75.0,173.0,23.0,Atlanta Hawks
280,21400281.0,Cleveland Cavaliers,Toronto Raptors,105.0,91.0,196.0,14.0,Cleveland Cavaliers
281,21400282.0,San Antonio Spurs,Memphis Grizzlies,107.0,101.0,208.0,6.0,San Antonio Spurs
282,21400283.0,Houston Rockets,Minnesota Timberwolves,114.0,112.0,226.0,2.0,Houston Rockets
283,21400284.0,Phoenix Suns,Dallas Mavericks,118.0,106.0,224.0,12.0,Phoenix Suns
284,21400285.0,Miami Heat,Milwaukee Bucks,85.0,109.0,194.0,24.0,Milwaukee Bucks
285,21400286.0,Orlando Magic,Utah Jazz,98.0,93.0,191.0,5.0,Orlando Magic
286,21400287.0,Indiana Pacers,Sacramento Kings,101.0,102.0,203.0,1.0,Sacramento Kings
287,21400288.0,Philadelphia 76ers,Detroit Pistons,108.0,101.0,209.0,7.0,Philadelphia 76ers
288,21400289.0,Golden State Warriors,Chicago Bulls,112.0,102.0,214.0,10.0,Golden State Warriors
289,21400290.0,Phoenix Suns,Houston Rockets,95.0,100.0,195.0,5.0,Houston Rockets
290,21400291.0,Minnesota Timberwolves,San Antonio Spurs,101.0,123.0,224.0,22.0,San Antonio Spurs
291,21400292.0,Orlando Magic,Sacramento Kings,105.0,96.0,201.0,9.0,Orlando Magic
292,21400293.0,New Orleans Pelicans,Los Angeles Clippers,100.0,120.0,220.0,20.0,Los Angeles Clippers
293,21400294.0,Washington Wizards,Boston Celtics,93.0,101.0,194.0,8.0,Boston Celtics
294,21400295.0,Denver Nuggets,Atlanta Hawks,84.0,96.0,180.0,12.0,Atlanta Hawks
295,21400296.0,Miami Heat,Memphis Grizzlies,87.0,103.0,190.0,16.0,Memphis Grizzlies
296,21400297.0,Oklahoma City Thunder,Detroit Pistons,96.0,94.0,190.0,2.0,Oklahoma City Thunder
297,21400298.0,Milwaukee Bucks,Dallas Mavericks,102.0,125.0,227.0,23.0,Dallas Mavericks
298,21400299.0,Portland Trail Blazers,New York Knicks,103.0,99.0,202.0,4.0,Portland Trail Blazers
299,21400300.0,New Orleans Pelicans,Los Angeles Lakers,104.0,87.0,191.0,17.0,New Orleans Pelicans
300,21400301.0,Atlanta Hawks,Indiana Pacers,108.0,92.0,200.0,16.0,Atlanta Hawks
301,21400302.0,Boston Celtics,Washington Wizards,132.0,133.0,265.0,1.0,Washington Wizards
302,21400303.0,Cleveland Cavaliers,Brooklyn Nets,110.0,88.0,198.0,22.0,Cleveland Cavaliers
303,21400304.0,Denver Nuggets,Toronto Raptors,107.0,112.0,219.0,5.0,Toronto Raptors
304,21400305.0,Golden State Warriors,Minnesota Timberwolves,102.0,86.0,188.0,16.0,Golden State Warriors
305,21400306.0,Utah Jazz,Sacramento Kings,92.0,101.0,193.0,9.0,Sacramento Kings
306,21400307.0,Phoenix Suns,Los Angeles Clippers,120.0,121.0,241.0,1.0,Los Angeles Clippers
307,21400308.0,Toronto Raptors,Cleveland Cavaliers,101.0,105.0,206.0,4.0,Cleveland Cavaliers
308,21400309.0,Portland Trail Blazers,Detroit Pistons,98.0,86.0,184.0,12.0,Portland Trail Blazers
309,21400310.0,Dallas Mavericks,Memphis Grizzlies,105.0,114.0,219.0,9.0,Memphis Grizzlies
310,21400311.0,New York Knicks,New Orleans Pelicans,93.0,104.0,197.0,11.0,New Orleans Pelicans
311,21400312.0,Milwaukee Bucks,Oklahoma City Thunder,101.0,114.0,215.0,13.0,Oklahoma City Thunder
312,21400313.0,Miami Heat,Phoenix Suns,103.0,97.0,200.0,6.0,Miami Heat
313,21400314.0,San Antonio Spurs,Utah Jazz,96.0,100.0,196.0,4.0,Utah Jazz
314,21400315.0,Sacramento Kings,Los Angeles Lakers,95.0,98.0,193.0,3.0,Los Angeles Lakers
315,21400316.0,Boston Celtics,Charlotte Hornets,87.0,96.0,183.0,9.0,Charlotte Hornets
316,21400317.0,Los Angeles Clippers,Indiana Pacers,103.0,96.0,199.0,7.0,Los Angeles Clippers
317,21400318.0,Washington Wizards,Orlando Magic,91.0,89.0,180.0,2.0,Washington Wizards
318,21400319.0,Philadelphia 76ers,Atlanta Hawks,79.0,95.0,174.0,16.0,Atlanta Hawks
319,21400320.0,Brooklyn Nets,Chicago Bulls,80.0,105.0,185.0,25.0,Chicago Bulls
320,21400321.0,Portland Trail Blazers,Minnesota Timberwolves,82.0,90.0,172.0,8.0,Minnesota Timberwolves
321,21400322.0,New York Knicks,San Antonio Spurs,95.0,109.0,204.0,14.0,San Antonio Spurs
322,21400323.0,New Orleans Pelicans,Dallas Mavericks,107.0,112.0,219.0,5.0,Dallas Mavericks
323,21400324.0,Houston Rockets,Golden State Warriors,93.0,105.0,198.0,12.0,Golden State Warriors
324,21400325.0,Miami Heat,Denver Nuggets,82.0,102.0,184.0,20.0,Denver Nuggets
325,21400326.0,Cleveland Cavaliers,Oklahoma City Thunder,94.0,103.0,197.0,9.0,Oklahoma City Thunder
326,21400327.0,Houston Rockets,Sacramento Kings,113.0,109.0,222.0,4.0,Houston Rockets
327,21400328.0,Portland Trail Blazers,Chicago Bulls,106.0,115.0,221.0,9.0,Chicago Bulls
328,21400329.0,Los Angeles Clippers,Washington Wizards,96.0,104.0,200.0,8.0,Washington Wizards
329,21400330.0,Orlando Magic,Atlanta Hawks,81.0,87.0,168.0,6.0,Atlanta Hawks
330,21400331.0,New York Knicks,Boston Celtics,101.0,95.0,196.0,6.0,New York Knicks
331,21400332.0,Philadelphia 76ers,Brooklyn Nets,70.0,88.0,158.0,18.0,Brooklyn Nets
332,21400333.0,Indiana Pacers,Toronto Raptors,94.0,106.0,200.0,12.0,Toronto Raptors
333,21400334.0,Charlotte Hornets,Memphis Grizzlies,107.0,113.0,220.0,6.0,Memphis Grizzlies
334,21400335.0,Oklahoma City Thunder,Minnesota Timberwolves,111.0,92.0,203.0,19.0,Oklahoma City Thunder
335,21400336.0,Cleveland Cavaliers,New Orleans Pelicans,114.0,119.0,233.0,5.0,New Orleans Pelicans
336,21400337.0,Detroit Pistons,Phoenix Suns,105.0,103.0,208.0,2.0,Detroit Pistons
337,21400338.0,Miami Heat,Utah Jazz,100.0,95.0,195.0,5.0,Miami Heat
